256,Jackknife-Sit-Up,"The Jackknife Sit Up is a dynamic core exercise that engages both the upper and lower abs, known for its challenging yet effective movement.",Jackknife Sit Up,Bodyweight,Eccentric/Concentric,4,45-90° trunk flexion,2,1,2,false,false,Abs,Abs,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/11/fallkniven.gif?resize=600%2C600&ssl=1
257,Kettlebell-Plank-Pull-Through,The Kettlebell Plank Pull Through is a functional core exercise that enhances stability and coordination by combining a plank with a pulling movement.,Kettlebell Plank Pull Through,Kettlebell,Eccentric/Concentric,3,Static core stabilization,1,1,1,false,false,Abs,Abs,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2025/03/kettlebell-plank-pull-through.gif?resize=700%2C700&ssl=1
258,Kneeling-Ab-Wheel-Roll-Out,"The Kneeling Ab Wheel Roll Out is a core exercise revered for building deep abdominal strength and stability, making it popular in both rehab and advanced training.",Kneeling Ab Wheel Roll Out,Ab Wheel,Eccentric/Concentric,5,45-90° trunk flexion,2,2,2,false,false,Abs,Abs,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/05/kneeling-ab-wheel.gif?resize=600%2C600&ssl=1
259,Kneeling-Plank,The Kneeling Plank is a beginner-friendly core exercise that develops stability and overall strength with a lower intensity.,Kneeling Plank,Bodyweight,Isometric,6,Static core stabilization,1,1,1,false,false,Abs,Abs,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/knastaende-planka.jpg?resize=700%2C700&ssl=1
260,Kneeling-Side-Plank,"The Kneeling Side Plank is a focused exercise that isolates the obliques, valued for its simplicity and effectiveness in core stabilization.",Kneeling Side Plank,Bodyweight,Isometric,5,Static lateral core stabilization,1,1,1,true,false,Obliques,Obliques,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/Kneeling-side-plank.jpg?resize=700%2C700&ssl=1
261,L-Sit,"The L Sit is a challenging bodyweight exercise that builds core and hip strength, celebrated for its impressive static hold.",L Sit,Bodyweight,Isometric,4,Static core/hip flexion,2,2,2,false,false,Abs,Abs,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2025/03/l-sit.gif?resize=600%2C600&ssl=1
262,Lying-Leg-Raise,"The Lying Leg Raise is a classic exercise for engaging the lower abs, recognized for its simplicity and effectiveness in core development.",Lying Leg Raise,Bodyweight,Eccentric/Concentric,7,45-90° hip flexion,1,1,1,false,false,Abs,Abs,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/lying-leg-raises.gif?resize=600%2C600&ssl=1
263,Lying-Windshield-Wiper,"The Lying Windshield Wiper is an advanced core exercise that challenges the obliques with a controlled, sweeping motion.",Lying Windshield Wiper,Bodyweight,Eccentric/Concentric,5,45-90° trunk rotation,2,1,2,false,false,Obliques,Obliques,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Lying-Windshield-Wipers-1.gif?resize=600%2C600&ssl=1
264,Lying-Windshield-Wiper-with-Bent-Knees,The Lying Windshield Wiper with Bent Knees is a modified version that eases tension while still effectively targeting core stability and oblique strength.,Lying Windshield Wiper with Bent Knees,Bodyweight,Eccentric/Concentric,4,30-60° trunk rotation,1,1,1,false,false,Obliques,Obliques,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Lying-Windshield-Wipers-with-Bent-Knees.gif?resize=600%2C600&ssl=1
265,Machine-Crunch,"The Machine Crunch is a guided ab exercise that isolates the abdominal muscles with controlled resistance, making it easy to manage intensity.",Machine Crunch,Machine,Eccentric/Concentric,7,45-90° trunk flexion,1,1,1,false,false,Abs,Abs,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/machine-crunch.gif?resize=600%2C600&ssl=1
266,Mountain-Climbers,"Mountain Climbers are a dynamic exercise that boost cardiovascular fitness and core strength, engaging multiple muscle groups simultaneously.",Mountain Climbers,Bodyweight,Dynamic,8,45-90° hip flexion,1,1,2,false,false,Abs,Abs,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/01/Mountain-climbers.gif?resize=600%2C600&ssl=1
267,Oblique-Crunch,"The Oblique Crunch is a focused exercise that targets the side abs, helping to enhance core definition and overall balance.",Oblique Crunch,Bodyweight,Eccentric/Concentric,6,30-60° trunk rotation,1,1,1,true,false,Obliques,Obliques,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/12/Oblique-crunch.gif?resize=600%2C600&ssl=1
268,Oblique-Sit-Up,"The Oblique Sit Up is a variation of the traditional sit-up that emphasizes the obliques, offering a practical approach to core conditioning.",Oblique Sit Up,Bodyweight,Eccentric/Concentric,5,30-60° trunk rotation,1,1,1,true,false,Obliques,Obliques,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/12/Oblique-sit-up.gif?resize=600%2C600&ssl=1
269,Plank,The Plank is a foundational core exercise renowned for its simplicity and effectiveness in building overall stability.,Plank,Bodyweight,Isometric,10,Static core stabilization,1,1,1,false,false,Abs,Abs,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i2.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/Plank.jpg?fit=1024%2C1024&ssl=1
270,Plank-with-Leg-Lifts,"The Plank with Leg Lifts is a variation that intensifies core engagement by incorporating lower-body movement, providing an extra challenge.",Plank with Leg Lifts,Bodyweight,Isometric/Dynamic,7,Static core stabilization,2,1,2,false,false,Abs,Abs,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/02/plank-with-leglift.gif?resize=600%2C600&ssl=1
271,Russian-Twist,"The Russian Twist is a popular core exercise that targets the obliques through rotational movement, celebrated for its simplicity and versatility.",Russian Twist,Bodyweight/Dumbbell,Eccentric/Concentric,8,45-90° trunk rotation,2,1,2,false,false,Obliques,Obliques,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/11/russian-twist.gif?resize=600%2C600&ssl=1
272,Side-Plank,"The Side Plank is a focused exercise that strengthens the obliques and improves balance, making it a staple for core stability.",Side Plank,Bodyweight,Isometric,7,Static lateral core stabilization,1,1,1,true,false,Obliques,Obliques,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i1.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/Side-plank.jpg?fit=1024%2C1024&ssl=1
273,Sit-Up,The Sit Up is a classic abdominal exercise recognized for its straightforward approach to building core strength.,Sit Up,Bodyweight,Eccentric/Concentric,7,45-90° trunk flexion,2,1,1,false,false,Abs,Abs,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/Sit-up.gif?resize=600%2C600&ssl=1
274,Barbell-Standing-Calf-Raise,The Barbell Standing Calf Raise is a staple lower-leg exercise renowned for its effectiveness in developing calf strength.,Barbell Standing Calf Raise,Barbell,Eccentric/Concentric,8,15-45° ankle plantarflexion,1,1,1,false,false,Calves,Calves,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/05/barbell-standing-calf-raise-2.gif?resize=600%2C600&ssl=1
275,Donkey-Calf-Raises,"The Donkey Calf Raises are a popular exercise for targeting the calves, known for their dynamic movement and strength-building benefits.",Donkey Calf Raises,Machine/Partner,Eccentric/Concentric,5,15-45° ankle plantarflexion,1,1,1,false,false,Calves,Calves,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/11/donkeys.gif?resize=600%2C600&ssl=1
276,Eccentric-Heel-Drop,"The Eccentric Heel Drop is a controlled exercise that strengthens the calves through a slow lowering phase, often used in rehab.",Eccentric Heel Drop,Bodyweight,Eccentric,3,15-30° ankle dorsiflexion,1,1,1,false,false,Calves,Calves,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/11/Eccentric-heel-raise.gif?resize=600%2C600&ssl=1
277,Heel-Raise,"The Heel Raise is a simple movement that targets the calf muscles, celebrated for its straightforward approach to lower-leg strength.",Heel Raise,Bodyweight,Eccentric/Concentric,6,15-45° ankle plantarflexion,1,1,1,false,false,Calves,Calves,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/11/Heel-raise.gif?resize=600%2C600&ssl=1
278,Seated-Calf-Raise,"The Seated Calf Raise is a common exercise for isolating the calf muscles, valued for its focused resistance and muscle-building capacity.",Seated Calf Raise,Machine,Eccentric/Concentric,7,15-45° ankle plantarflexion,1,1,1,false,false,Calves,Calves,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/calf-raise-seated.gif?resize=600%2C600&ssl=1
279,Standing-Calf-Raise,"The Standing Calf Raise is a foundational exercise for developing calf strength, recognized for its simplicity and effectiveness.",Standing Calf Raise,Machine/Barbell,Eccentric/Concentric,9,15-45° ankle plantarflexion,1,1,1,false,false,Calves,Calves,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/calf-raise-standing.gif?resize=600%2C600&ssl=1
280,Barbell-Wrist-Curl,"The Barbell Wrist Curl is a classic forearm exercise that builds grip strength, appreciated for its straightforward technique.",Barbell Wrist Curl,Barbell,Eccentric/Concentric,6,45-90° wrist flexion,1,1,1,false,false,Forearm Flexors,Forearm Flexors,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Barbell-Wrist-Curl.gif?resize=600%2C600&ssl=1
281,Barbell-Wrist-Curl-Behind-the-Back,"The Barbell Wrist Curl Behind the Back is a variation that targets the forearms from a different angle, offering a focused approach to wrist strength.",Barbell Wrist Curl Behind the Back,Barbell,Eccentric/Concentric,4,45-90° wrist flexion,1,1,1,false,false,Forearm Flexors,Forearm Flexors,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Barbell-Wrist-Curl-Behind-the-Back.gif?resize=600%2C600&ssl=1
282,Bar-Hang,The Bar Hang is a fundamental grip exercise celebrated for enhancing forearm endurance and shoulder stability.,Bar Hang,Bar,Isometric,5,Static grip endurance,1,1,1,false,false,Forearm Flexors,Forearms,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Two-handed-hang-for-time.gif?resize=600%2C646&ssl=1
283,Dumbbell-Wrist-Curl,"The Dumbbell Wrist Curl is a practical exercise for building forearm strength, valued for its accessibility and ease of use.",Dumbbell Wrist Curl,Dumbbells,Eccentric/Concentric,7,45-90° wrist flexion,1,1,1,false,false,Forearm Flexors,Forearm Flexors,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Dumbbell-Wrist-Curl.gif?resize=600%2C600&ssl=1
284,Farmers-Walk,"The Farmers Walk is a well-regarded functional exercise that builds grip strength, core stability, and endurance, making it a practical choice for overall conditioning.",Farmers Walk,Dumbbells/Kettlebells,Isometric/Dynamic,8,Static grip endurance,2,1,2,false,false,Forearm Flexors/Trapezius,Forearms/Traps,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Farmers-walk.gif?resize=600%2C480&ssl=1
285,Fat-Bar-Deadlift,"The Fat Bar Deadlift is a challenging variation that emphasizes grip and overall strength, recognized for its unique loading profile.",Fat Bar Deadlift,Fat Barbell,Eccentric/Concentric,3,45-90° hip flexion,2,2,3,false,true,Forearm Flexors,Forearms,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Fat-Bar-Deadlift.gif?resize=600%2C599&ssl=1
286,Gripper,"The Gripper is a simple, tool-based exercise designed to improve hand strength, celebrated for its convenience and effectiveness.",Gripper,Hand Gripper,Isometric,4,Static grip compression,1,1,1,false,false,Forearm Flexors,Forearms,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Gripper-1.gif?resize=600%2C600&ssl=1
287,One-Handed-Bar-Hang,"The One Handed Bar Hang is an advanced grip exercise that tests unilateral endurance and shoulder stability, valued for its demanding nature.",One Handed Bar Hang,Bar,Isometric,3,Static grip endurance,2,2,2,true,false,Forearm Flexors,Forearms,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/One-handed-hang-for-time-1.gif?resize=600%2C663&ssl=1
288,Plate-Pinch,"The Plate Pinch is a functional exercise that challenges your finger strength, often used to build practical forearm power.",Plate Pinch,Weight Plates,Isometric,2,Static grip pinch,1,1,1,false,false,Forearm Flexors,Forearms,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Plate-Pinch.gif?resize=600%2C600&ssl=1
289,Plate-Wrist-Curl,"The Plate Wrist Curl is an alternative method to train wrist strength, recognized for its simplicity and targeted muscle engagement.",Plate Wrist Curl,Weight Plate,Eccentric/Concentric,3,15-45° wrist flexion,1,1,1,false,false,Forearm Flexors,Forearm Flexors,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Plate-Wrist-Curl.gif?resize=600%2C600&ssl=1
290,Towel-Pull-Up,"The Towel Pull Up is a challenging variation that intensifies grip and upper-body strength, offering a unique twist on a classic exercise.",Towel Pull Up,Towels/Bar,Eccentric/Concentric,5,45-135° elbow flexion,2,2,2,false,false,Forearm Flexors/Lats,Forearms/Lats,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Towel-Pull-Up.gif?resize=600%2C710&ssl=1
291,Wrist-Roller,"The Wrist Roller is a targeted exercise for developing forearm endurance and grip strength, commonly used as a finisher in training sessions.",Wrist Roller,Wrist Roller,Eccentric/Concentric,4,Full wrist rotation,1,1,1,false,false,Forearm Flexors,Forearms,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/10/wrist-roller.gif?resize=600%2C600&ssl=1
292,Barbell-Wrist-Extension,"The Barbell Wrist Extension is a straightforward exercise for strengthening the forearms, valued for its simplicity and effectiveness.",Barbell Wrist Extension,Barbell,Eccentric/Concentric,3,15-45° wrist extension,1,1,1,false,false,Forearm Extensors,Forearm Extensors,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Barbell-Wrist-Extension.gif?resize=600%2C600&ssl=1
293,Dumbbell-Wrist-Extension,"The Dumbbell Wrist Extension is a practical movement for targeting the wrist extensors, providing an accessible approach to forearm strength.",Dumbbell Wrist Extension,Dumbbells,Eccentric/Concentric,4,15-45° wrist extension,1,1,1,false,false,Forearm Extensors,Forearm Extensors,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Dumbbell-Wrist-Extension.gif?resize=600%2C600&ssl=1
